	MCTs01	MCTs03	MCTs04	MCTs05	MCTs06	MCTs07	MCTs08	MCTs09	MCTs10	MCTs13	MCTs14	MCTs15	MCTs16	MCTs18	MCTs19	MCTs20	MCTs21	MCTs22	MCTs23	MCTs24	MCTs25	MCTs26	MCTs27	MCTs28	MCTs29	MCTs31	MCTs32	MCTs33	MCTs34	MCTs35	MCTs36	MCTs37
M00052  Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	3.14743812854267	2.98612842656756	2.99129552472445	2.60126923920688	3.37892059041175	3.11075941191113	2.91965992605749	2.31475540789627	2.93390258583716	2.88216596028404	3.2012538095412	3.74211185307281	2.83564788133959	3.00488237199483	2.7045468708166	3.98217290176999	3.37328357968226	2.722572981703	3.71887295458276	3.69647364474177	3.50535935340185	2.61063344489195	2.63752135676662	3.35800137990991	3.01657244041698	4.77250149516937	3.2201200583724	2.81922497662526	3.6005615206446	3.48110528598312	2.56424358300831	3.25182826324074
M00053  Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	3.70879503293378	4.20792009817855	4.18323018136037	4.16206090848738	3.86489038581129	3.63262686428487	4.43230458174562	3.98444707321639	4.59185305895618	4.2967645885841	3.86878205393855	4.89654646432649	3.67047995690553	4.43459210316869	3.21519565200772	4.49866679532247	4.53843283725711	5.12392749051046	4.98694316541953	3.8262754211505	4.52162760320666	3.85613694760358	3.61159038450478	3.54459903061804	3.88417630395401	4.59505585714686	4.38833521618105	4.26469004591927	4.30676051577185	4.72666824969886	3.87822463183138	4.28707194890562
M00060  Lipopolysaccharide biosynthesis, KDO2-lipid A	3.88916638698711	4.00085380376062	4.37778938876939	3.68354491941132	3.86591622674231	2.97863023370752	4.66099217878403	3.77584911031798	4.49980371546916	4.47846519466436	4.92214351247034	4.69640589474036	2.95452335889433	3.76611308953578	2.88084513751532	4.00149542344336	3.70530339896148	4.25817952680963	4.36635903476099	4.50822725778952	3.9606279518485	4.17670449392068	3.60372945042971	3.90493462636365	1.22554786209747	4.59435283889757	3.31294760332833	4.24711584732377	4.54464690688518	3.86122059203649	4.0759811205875	4.71547202967163
M00061  Uronic acid metabolism	3.38685232229703	3.39682633249504	3.72720605034006	2.88588758943337	2.91551908616281	4.01625156249259	4.50359243635893	2.99086519411015	3.51104482790082	2.96475782474608	3.52034197880499	3.33851527338253	2.6500407809223	3.63136788401774	2.94562826282898	4.35663175372895	3.85293636075399	3.04931739102324	3.51681006081847	4.1367287533015	4.1121600789639	3.54843172156009	2.83790452006257	3.32233505388383	2.64792098776536	4.77568125050047	3.53633961926322	3.65391335255927	3.10231976113486	4.43518581212847	3.00539566475719	4.89761116779254
M00063  CMP-KDO biosynthesis	1.62646546549823	1.97061873028731	1.31322279211665	0.703839381446908	0.549608993355986	1.78333717278468	2.0981470031563	1.6331297623662	2.05535022162823	2.81577696667724	1.4740468543742	2.26098105922765	1.64106087549454	1.82593538713382	1.68420930989523	2.06385404585414	2.2813643500143	2.46967878875267	2.20102862473649	2.97556117232815	2.58449119777302	2.00006703716798	1.18820989309109	2.36702287975194	1.4475930480563	2.34570585039017	1.87826684062028	2.32716873434486	2.09536015071088	2.72910243200034	2.70203357046963	2.73387710976084
M00064  ADP-L-glycero-D-manno-heptose biosynthesis	1.61251870500714	1.56649194872997	-0.0550854078072884	1.12576634332114	1.81655602350934	0.132533138740378	2.16689536202393	1.51043029012966	0.497089397745034	0.88789963427447	1.05163995413943	0.474680477899552	1.7137857886107	-0.45856460628946	0.012391070666462	0.733351589039002	2.0853462613992	1.36866011359706	2.0011204947317	0.680699090230587	0.576706284863241	1.31836323143815	1.60804868432796	1.67713887603057	0.769804196308736	0.251759134485504	0.731641712225131	1.03984781413503	-0.138711526763326	0.587745632721148	1.84108288496951	1.76189855107135
M00076  Dermatan sulfate degradation	3.42577965861117	2.66565312981284	1.64977071405668	2.63245211083922	2.75509772903884	2.85042219367018	3.47822350161028	3.16100655786092	3.93561186314124	3.33598626605669	2.23933811851348	3.46559029548051	2.45520185757305	2.80377840360497	2.84866572955707	4.46853209156838	4.15720467022306	3.72957991504549	2.70105654992158	2.46089890591556	2.3398449521459	2.25150694194584	2.91951139481374	3.27945526310319	1.98703334685475	1.82064869761599	2.62535826739144	3.51269430067874	2.8754033395789	1.95260936121867	2.2869892634624	2.47031762583714
M00077  Chondroitin sulfate degradation	3.1468614162829	3.06636001370303	2.23842643286132	1.80156688838772	2.84661194138268	2.85233513066538	3.66687056197181	2.89271254180488	2.86531871648547	3.62425320168879	1.95698262211641	3.17975254315668	2.24767367991882	2.83384075690824	2.28892044620774	3.99867972279657	3.54585624364203	3.50232316681396	3.15313594436021	2.65770833097469	3.154963892817	2.66651725248585	2.09408293934926	2.886353363793	1.07014738647134	2.41637194810123	2.66895440381526	2.75384265474775	3.46633590532874	2.05275674258178	2.81552698292514	2.97840602859376
M00078  Heparan sulfate degradation	2.09407266169384	1.69059107371736	2.23411876798268	2.85375763576524	2.29543499336027	2.15995550857024	2.85515097197229	2.05194366710927	2.8750917070344	2.75404710226161	1.60172947618203	2.80182995182048	2.01758459046538	3.36089633304646	2.22890975518588	2.60228014820278	2.8042538118313	3.19626268082536	2.47521580533998	2.0004349613589	2.20838496813509	2.40319699935247	2.20894085001971	2.30446005441506	2.41669203483553	1.66442138030621	2.49103565460355	2.8297649930843	2.07097834918425	1.23061356739778	2.37155509900577	2.42598285812449
M00079  Keratan sulfate degradation	-4.76371757573536	-4.67822591778172	-3.73749534548086	-7.45544668261429	-4.55446321156551	-5.29724910793628	-5.34481804244024	-4.88053634229253	-5.2011835212088	-5.16871841009812	-4.83824204286911	-1.45745420278464	-4.87295128501832	-6.34579024901625	-4.09685606006536	-4.34340187185118	-6.03563732253699	-5.6132796851164	-4.66837989843276	-6.72697654628217	-6.45677908674413	-3.74798961245015	-1.82836829433832	-4.55834887996409	-4.73072276868415	-5.85293818124415	-4.12990071565192	-6.07461346666363	-4.0191796762728	-0.148295474539512	-7.2462897608151	-7.21195811962525
M00080  Lipopolysaccharide biosynthesis, inner core => outer core => O-antigen	2.61870358476313	2.16579739634308	2.07898374912152	0.800728669634155	0.816307161664987	1.99576015228075	2.48112304813704	2.11881715679843	2.28319224735231	2.01418317600327	3.07087919132088	3.03889265459728	1.80899657234591	1.06008731473349	1.54040055486566	2.86543494629278	2.40037613625378	2.52898933645131	2.12571934467261	2.50160166175313	3.04428164751088	2.84559530935484	1.43636951768686	1.8970541767579	0.908991358717621	2.33964063256109	1.33982668811023	2.30116649625553	2.87760088515446	2.86545219292214	2.0790588284329	2.44582686434654
M00081  Pectin degradation	1.13359313562128	1.49724219330684	2.36432947175846	1.52986930016422	0.513267406054243	1.3815230856055	2.46882379944728	2.02338340301325	0.741161815449083	2.4679776127342	1.34202795414851	0.767887175249487	0.345804434170236	3.44443897946674	2.56421149557079	1.68025044584259	1.27020346550462	1.5355143684521	1.14079256439116	1.91455030028578	1.71088725211293	2.13673766910792	0.680773165573987	1.87358263112563	-0.909968774666946	2.66586789119875	2.04635256073652	1.63894857584455	-0.49777608669823	0.627400440330741	1.77164218355453	2.37755658036466
M00082  Fatty acid biosynthesis, initiation	3.90913553747535	3.51303341354189	4.64859152216403	3.54169062629942	3.99768423437499	3.70630990322837	4.01475459764412	3.82415109789774	4.84883889515862	3.80842763593992	3.98831934706736	3.78975932850753	3.1514145871545	4.3212712149633	3.72433326161921	4.51280589700065	4.21900731854435	3.99231582842337	4.35123396160419	4.02251095969287	3.71311848172886	3.77814912331941	3.50636556483033	3.71780188794436	3.93251892753381	4.77015980829273	3.58827370335569	4.33247768242564	3.94493456545245	4.17361510268391	4.55691392085684	4.69684414861348
M00083  Fatty acid biosynthesis, elongation	4.06715027606252	4.63864812366806	4.40912187630321	3.09816805977286	3.69449916882888	3.6635009237381	3.60347933538776	3.55413922247263	3.87819398920714	4.37256860584139	3.92733444201464	4.34824169266239	3.24646441671187	3.85864590967336	3.55683266070106	3.93582756439734	4.73218119731989	4.02592212897661	3.47957249619342	4.63395164638617	4.15718790611935	3.73214452848535	3.69334671864085	4.24172124316583	3.59372588327057	4.82169266117311	3.30198918325471	4.5814594154418	3.79713965328213	4.95848169208909	3.99038871608876	3.54276827234168
M00086  beta-Oxidation, acyl-CoA synthesis	3.14088629561274	3.71007885408919	3.66030368482213	2.79797316662402	4.31761646577973	3.18552281685716	3.92344015026741	3.16506983377813	3.2825940696218	3.84895618992439	4.05989475362261	3.48296802040978	3.57321826577748	3.57236589178535	2.90041127390373	3.99003401158553	3.93565020155701	4.25778291695681	3.82430470723874	3.83113264750596	4.09291811473264	3.77897894339512	2.93106334450836	3.56495619244443	2.30505863122139	4.58051637445417	4.13259117624894	4.49261002355649	3.12533793508671	4.52928887430653	3.35846141246008	3.75111685868086
M00087  beta-Oxidation	-3.21980978663934	-2.69726467382519	-1.93700732297924	-0.545492007901916	-2.73525306409059	-1.36931283564735	-1.52371058403048	-1.59862579337913	-1.50133898083787	-0.319546059083796	-1.27723082067308	-3.08600385399507	-1.70320887605479	0.104643648180783	-0.444909295886953	-3.77001525000776	-3.90805244297297	-3.37209336545201	-1.55596503357145	-1.74442429744023	-2.93590107700508	-3.1884057686949	-0.119396198923029	-1.94523752064116	-2.37482390612679	-2.45446088168066	-0.980715997954146	-1.03727452503673	-1.81361540206089	-0.751453010361282	-0.0735556853350839	-0.679173726946048
M00088  Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone	0.88409545187369	0.817640404417801	0.702969736688644	1.04515073156506	0.99123359177742	1.26584486899474	0.442605601982747	-0.0122391436788661	0.473196391557743	0.274006359947156	0.590868914869391	0.621240461940519	0.723835709992599	1.62200087240538	0.389460143412495	-0.127713767371868	0.402371484310205	-0.362660256087551	-0.484327463256752	-0.192869461145454	0.971586624257755	0.354089670267098	0.767547519107228	1.24157498182789	1.03197779699698	0.129068745682673	0.193681130747472	0.222092359290087	0.531296831838642	0.233192513614331	1.11574109863018	-0.563401897605458
M00089  Triacylglycerol biosynthesis	2.93256402249721	2.79621290038279	2.28945893791013	1.70721985514093	1.84551070768529	2.20541026354826	2.72265138464056	2.65600028518293	3.00825698084712	2.26424903056724	2.5133442415209	2.70739433980828	2.31962291146619	2.43090965329089	1.4761723865055	2.26776940024742	2.63062843876601	2.61205997671319	2.58090684997605	1.82007351551064	2.25092345133258	2.44523069437316	2.02547876512986	1.91059041564686	2.43972867995608	2.9225798863058	2.77686822854043	2.67399150514971	3.57761773787778	2.99435006098373	2.77136863018814	1.50501212737426
M00093  Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE	2.9325573793359	1.86354944892969	1.76460506595038	1.37858231600927	1.53998749909184	1.51908321112562	1.78663830707311	1.91092987527281	2.72253095059492	2.48078615860542	2.37554100265254	2.40087619419067	1.48746153375341	1.76394842844804	2.06533352811358	2.36178919092115	2.62822216227141	2.00160735568017	2.53547278232681	3.14924511635227	2.61351507668642	2.70042094813388	1.98157574535755	2.56971651159985	0.0665911594935637	3.63888504551199	1.7760248847789	2.57064506463077	2.39085663915824	3.01449581560823	1.97939498207917	3.33648494292199
M00095  C5 isoprenoid biosynthesis, mevalonate pathway	1.80535331776956	1.19325187022889	1.41427282906788	1.36877318149068	1.66209075426068	1.29382589392897	1.44865611542983	0.779414020047064	1.37374119185968	0.712684134802617	2.01066954057793	1.99879335246085	0.798628846630848	1.68143328244523	1.52592590299486	2.21552669395906	1.68554865411693	0.937637674728767	1.62519471097464	1.44812916170508	1.83234646441656	1.15125767466121	1.08934033464739	2.00966924963001	2.02168499344413	2.20368565304037	1.17155922336521	1.64563255735848	1.86797755481029	1.48032011548291	1.20248088006038	1.10957409071566
M00096  C5 isoprenoid biosynthesis, non-mevalonate pathway	4.36061936118774	4.13809916216286	4.7801137805798	4.02601249546092	4.20085035386363	4.08418270778183	4.7098773943743	4.30955265396081	4.47922935002666	4.76256973282188	4.13344315575929	4.97780404787795	3.80939227996802	4.71274754038687	3.82860683193827	4.31547351550021	5.00573761815037	5.09476815899205	4.99673128073073	4.75268092904506	4.55318260909815	4.21236967178353	3.55337628911708	3.72161392420133	4.00846742676956	5.32136922512333	4.19688060890068	4.62442349660623	4.69645711963431	5.58518304939722	4.05265046363232	4.55209835338579
M00097  beta-Carotene biosynthesis, GGAP => beta-carotene	-8.55801090938629	-7.51125030105409	-5.89324770850582	-6.40756452585538	-7.93496676929335	-8.97675667911179	-6.51109559715437	-9.37081050360028	-4.31991512448128	-7.79477132972856	-5.97824356019116	-6.04575119416013	-7.15752872663123	-7.63884644027937	-7.49559144769113	-3.51667725653749	-8.77489312621068	-2.07693668255305	-1.68676510604289	-8.80713979799104	-8.5227663587761	-7.57576148887645	-4.17323567203713	-7.57109029007587	-7.45449572572316	-8.60415380496654	-7.38235525393738	-5.0192939246013	-0.830706930976586	-6.04337678838071	-7.42973172697091	-7.96278662345155
M00098  Acylglycerol degradation	-10.7097999413513	-10.6954420242201	-9.46316050787992	-10.9254819200391	-10.205330536927	-9.69294238318213	-9.62208568549012	-11.0769911295109	-9.56489776117611	-10.9772500536097	-9.69838319364447	-9.63175898647506	-10.4233135114428	-10.1407109772254	-9.67234589126054	-10.3684110076724	-10.17155657097	-11.0876694853217	-10.4176178023692	-10.4153155077848	-10.9478755597293	-10.9028189923618	-11.1033114948237	-10.1541927654566	-10.0380111558917	-9.49360996044999	-9.77950290138385	-9.65975593535905	-9.35153014406289	-9.95585895191598	-10.9390931781669	-10.091825409689
M00099  Sphingosine biosynthesis	-7.96173506341714	-6.45983242214743	-6.16958600567191	-9.49684967909891	-7.70029481518089	-7.21988777631204	-7.10018603402575	-7.77291660183174	-7.86126429374577	-7.14863028719616	-8.18672838195534	-8.91896936198634	-7.52732762074737	-7.97713721845062	-6.51622035915857	-7.07771502599299	-7.63636930524262	-7.18408348124361	-8.66802128830008	-8.70290869296722	-7.67884414901214	-7.54495983970679	-6.64964033493908	-5.58851344523806	-6.44000684004272	-6.98723638351187	-7.69211829388222	-8.62325019435753	-6.60867856108541	-7.77087409484058	-7.37095350420176	-9.93368820844317
M00113  Jasmonic acid biosynthesis	-6.30133157194798	-3.16748600697338	-2.94154048563562	-2.31682975087407	-4.49799274495627	-4.75664794622881	-2.11214277546102	-4.59262662425259	-4.43996866495478	-2.60308759553303	-5.48667885709269	-5.4353748190501	-4.51768939215489	-0.415705222795514	-1.88505825075971	-6.12221298857179	-5.06678545709187	-5.52940463781073	-3.55204570869576	-5.55550989008184	-5.44378382282431	-4.24866785505249	-0.0664649532108688	-2.60784743265671	-2.75117335891748	-4.76099169105093	-4.45186357375777	-6.67233400880061	-3.17811645262497	-5.84547974090193	-5.56619529556998	-2.23568949055606
M00114  Ascorbate biosynthesis, plants, glucose-6P => ascorbate	3.83339945741897	3.7967366674392	3.50639522001052	3.46970882563612	3.41592841966805	3.4701054479144	4.01984501618312	4.04609919318828	4.02242957212117	4.2508603309297	3.76945782637557	4.0176778759267	3.23948099818989	3.68333187847913	3.67993511904758	4.57285722674366	4.85593184169801	3.64730375387377	3.9272971564467	4.0697874289253	3.74303943454887	3.28206796927619	3.56720457737608	4.09701271006112	3.34349428888661	4.65544411072472	3.61495083692407	4.22603569857691	3.80953647111888	4.58550681737044	3.13317756813192	3.96212641301145
M00115  NAD biosynthesis, aspartate => NAD	4.38893156448808	4.04492143569313	3.75374179519893	3.11254180618353	4.18332115755103	3.53477350748067	4.21736884611023	3.44954265630154	3.98679985732417	4.87577329668839	3.66582601109479	4.04691052870118	3.09919860098642	3.80925204542298	2.66216449425853	4.44737964568131	4.45804780857132	3.77907447997835	4.13436001131595	4.63555937480563	4.39385691031251	3.68783999402948	2.98412358610628	3.48403760379158	2.87346462161425	5.15278034843931	3.70004595847822	3.67750806627895	4.5201735364172	4.48652418354822	3.95909396595147	4.55796713169761
M00116  Menaquinone biosynthesis, chorismate => menaquinone	3.25898023720178	3.09759310403445	4.21212102888593	3.81750394023793	3.357548103464	2.58031838406806	3.79091232330566	2.91832201212596	3.27198565421523	4.02822547298533	3.16160601066491	3.27046359534705	3.00646966474927	4.15463813131094	2.77471601654899	2.83885409179771	3.8006752253097	3.23125824693991	3.83270549541303	4.10511844557654	3.69249139008589	3.7594727143887	2.92780746946885	3.16533987322488	2.54329930679632	4.76752247057741	3.41039020141278	3.64667406762015	2.72727822768858	4.62673549998653	3.31463136177923	4.26928841815001
M00117  Ubiquinone biosynthesis, prokaryotes, chorismate => ubiquinone	2.15934630165974	1.5684767728	1.4337059136028	1.60615551103556	1.93586860124277	1.86974284977847	2.12345325546105	2.15817638396128	2.8415814256399	2.39284199579227	3.10092752005725	3.11796093000572	2.23303837472316	1.52913757568435	1.77123044541971	2.62769325991506	1.51429555564785	2.82345711769832	3.46042044927368	2.67294156989667	1.98919844913565	2.69785312568351	1.84702593274251	3.13756385218148	1.56690688318936	2.41251999859968	1.81978004981514	3.47100342008836	3.88707709459851	3.09541927343352	2.03376275171124	2.28162716501149
